date,cluster_id,demand,temperature,supply
2023-11-07,0_14,51.0,16.4,57.0
2023-11-07,0_15,241.0,16.4,235.0
2023-11-07,0_16,665.0,16.4,518.0
2023-11-07,0_17,452.0,16.4,450.0
2023-11-07,0_18,58.0,16.4,43.0
2023-11-07,0_2,1137.0,16.4,1138.0
2023-11-07,0_3,20.0,16.4,16.0
2023-11-07,0_4,191.0,16.4,173.0
2023-11-07,0_5,133.0,16.4,131.0
2023-11-07,0_6,1155.0,16.4,1161.0
2023-11-07,0_7,412.0,16.4,399.0
2023-11-07,0_8,82.0,16.4,92.0
2023-11-07,0_9,44.0,16.4,43.0
2023-11-07,1_0,60.0,16.4,65.0
2023-11-07,1_1,219.0,16.4,230.0
2023-11-07,1_2,30.0,16.4,37.0
2023-11-07,1_3,4.0,16.4,1.0
2023-11-07,1_4,89.0,16.4,75.0
2023-11-07,1_5,38.0,16.4,44.0
2023-11-07,1_6,96.0,16.4,84.0
2023-11-07,2_0,13.0,16.4,16.0
2023-11-07,2_1,29.0,16.4,28.0
2023-11-07,2_2,15.0,16.4,17.0
2023-11-07,2_3,104.0,16.4,100.0
2023-11-08,0_0,1791.0,15.1,1925.0
2023-11-08,0_1,14.0,15.1,13.0
2023-11-08,0_10,1128.0,15.1,1223.0
2023-11-08,0_11,613.0,15.1,650.0
2023-11-08,0_12,23.0,15.1,22.0
2023-11-08,0_13,527.0,15.1,532.0
2023-11-08,0_14,50.0,15.1,50.0
2023-11-08,0_15,273.0,15.1,217.0
2023-11-08,0_16,604.0,15.1,528.0
2023-11-08,0_17,491.0,15.1,422.0
2023-11-08,0_18,56.0,15.1,57.0
2023-11-08,0_2,1104.0,15.1,1100.0
2023-11-08,0_3,10.0,15.1,10.0
2023-11-08,0_4,177.0,15.1,171.0
2023-11-08,0_5,94.0,15.1,84.0
2023-11-08,0_6,1102.0,15.1,1074.0
2023-11-08,0_7,448.0,15.1,412.0
2023-11-08,0_8,78.0,15.1,94.0
2023-11-08,0_9,41.0,15.1,40.0
2023-11-08,1_0,63.0,15.1,53.0
2023-11-08,1_1,209.0,15.1,199.0
2023-11-08,1_2,39.0,15.1,43.0
2023-11-08,1_4,90.0,15.1,84.0
2023-11-08,1_5,37.0,15.1,58.0
2023-11-08,1_6,83.0,15.1,83.0
2023-11-08,2_0,14.0,15.1,13.0
2023-11-08,2_1,32.0,15.1,38.0
2023-11-08,2_2,24.0,15.1,21.0
2023-11-08,2_3,79.0,15.1,77.0
2023-11-09,0_0,1788.0,13.9,1878.0
2023-11-09,0_1,13.0,13.9,13.0
2023-11-09,0_10,1197.0,13.9,1217.0
2023-11-09,0_11,595.0,13.9,636.0
2023-11-09,0_12,18.0,13.9,19.0
2023-11-09,0_13,548.0,13.9,588.0
2023-11-09,0_14,47.0,13.9,53.0
2023-11-09,0_15,273.0,13.9,238.0
2023-11-09,0_16,675.0,13.9,558.0
2023-11-09,0_17,502.0,13.9,474.0
2023-11-09,0_18,66.0,13.9,50.0
2023-11-09,0_2,1095.0,13.9,1102.0
2023-11-09,0_3,20.0,13.9,15.0
2023-11-09,0_4,202.0,13.9,184.0
2023-11-09,0_5,106.0,13.9,94.0
2023-11-09,0_6,1180.0,13.9,1197.0
2023-11-09,0_7,448.0,13.9,437.0
2023-11-09,0_8,74.0,13.9,94.0
2023-11-09,0_9,51.0,13.9,50.0
2023-11-09,1_0,74.0,13.9,55.0
2023-11-09,1_1,189.0,13.9,199.0
2023-11-09,1_2,25.0,13.9,36.0
2023-11-09,1_3,4.0,13.9,4.0
2023-11-09,1_4,91.0,13.9,87.0
2023-11-09,1_5,44.0,13.9,50.0
2023-11-09,1_6,89.0,13.9,86.0
2023-11-09,2_0,21.0,13.9,19.0
2023-11-09,2_1,55.0,13.9,49.0
2023-11-09,2_2,27.0,13.9,24.0
2023-11-09,2_3,100.0,13.9,111.0
2023-11-10,0_0,1237.0,13.9,1293.0
2023-11-10,0_1,17.0,13.9,11.0
2023-11-10,0_10,810.0,13.9,810.0
2023-11-10,0_11,549.0,13.9,547.0
2023-11-10,0_12,20.0,13.9,19.0
2023-11-10,0_13,535.0,13.9,541.0
2023-11-10,0_14,41.0,13.9,46.0
2023-11-10,0_15,411.0,13.9,366.0
2023-11-10,0_16,750.0,13.9,700.0
2023-11-10,0_17,541.0,13.9,533.0
2023-11-10,0_18,91.0,13.9,98.0
2023-11-10,0_2,1173.0,13.9,1174.0
2023-11-10,0_3,9.0,13.9,10.0
2023-11-10,0_4,277.0,13.9,308.0
2023-11-10,0_5,147.0,13.9,161.0
2023-11-10,0_6,1008.0,13.9,990.0
2023-11-10,0_7,413.0,13.9,394.0
2023-11-10,0_8,161.0,13.9,191.0
2023-11-10,0_9,31.0,13.9,29.0
2023-11-10,1_0,66.0,13.9,49.0
2023-11-10,1_1,176.0,13.9,174.0
2023-11-10,1_2,28.0,13.9,32.0
2023-11-10,1_3,7.0,13.9,6.0
2023-11-10,1_4,60.0,13.9,53.0
2023-11-10,1_5,35.0,13.9,53.0
2023-11-10,1_6,69.0,13.9,74.0
2023-11-10,2_0,16.0,13.9,13.0
2023-11-10,2_1,46.0,13.9,40.0
2023-11-10,2_2,22.0,13.9,16.0
2023-11-10,2_3,75.0,13.9,90.0
2023-11-11,0_0,886.0,15.3,853.0
2023-11-11,0_1,26.0,15.3,27.0
2023-11-11,0_10,705.0,15.3,706.0
2023-11-11,0_11,413.0,15.3,455.0
2023-11-11,0_12,21.0,15.3,25.0
2023-11-11,0_13,475.0,15.3,570.0
2023-11-11,0_14,36.0,15.3,39.0
2023-11-11,0_15,458.0,15.3,422.0
2023-11-11,0_16,735.0,15.3,667.0
2023-11-11,0_17,605.0,15.3,620.0
2023-11-11,0_18,132.0,15.3,125.0
2023-11-11,0_2,1261.0,15.3,1187.0
2023-11-11,0_3,12.0,15.3,12.0
2023-11-11,0_4,373.0,15.3,368.0
2023-11-11,0_5,197.0,15.3,217.0
2023-11-11,0_6,934.0,15.3,935.0
2023-11-11,0_7,418.0,15.3,395.0
2023-11-11,0_8,367.0,15.3,429.0
2023-11-11,0_9,34.0,15.3,36.0
2023-11-11,1_0,63.0,15.3,53.0
2023-11-11,1_1,169.0,15.3,175.0
2023-11-11,1_2,27.0,15.3,38.0
2023-11-11,1_3,3.0,15.3,3.0
2023-11-11,1_4,111.0,15.3,104.0
2023-11-11,1_5,32.0,15.3,32.0
2023-11-11,1_6,58.0,15.3,58.0
2023-11-11,2_0,11.0,15.3,15.0
2023-11-11,2_1,44.0,15.3,41.0
2023-11-11,2_2,18.0,15.3,14.0
2023-11-11,2_3,60.0,15.3,63.0
2023-11-12,0_0,621.0,15.4,655.0
2023-11-12,0_1,21.0,15.4,21.0
2023-11-12,0_10,599.0,15.4,599.0
2023-11-12,0_11,387.0,15.4,397.0
2023-11-12,0_12,22.0,15.4,21.0
2023-11-12,0_13,391.0,15.4,406.0
2023-11-12,0_14,30.0,15.4,36.0
2023-11-12,0_15,445.0,15.4,431.0
2023-11-12,0_16,619.0,15.4,596.0
2023-11-12,0_17,420.0,15.4,443.0
2023-11-12,0_18,118.0,15.4,114.0
2023-11-12,0_2,958.0,15.4,960.0
2023-11-12,0_3,12.0,15.4,13.0
2023-11-12,0_4,313.0,15.4,328.0
2023-11-12,0_5,182.0,15.4,181.0
2023-11-12,0_6,874.0,15.4,778.0
2023-11-12,0_7,352.0,15.4,356.0
2023-11-12,0_8,246.0,15.4,281.0
2023-11-12,0_9,26.0,15.4,20.0
2023-11-12,1_0,53.0,15.4,51.0
2023-11-12,1_1,127.0,15.4,124.0
2023-11-12,1_2,33.0,15.4,42.0
2023-11-12,1_3,1.0,15.4,0.0
2023-11-12,1_4,71.0,15.4,63.0
2023-11-12,1_5,25.0,15.4,31.0
2023-11-12,1_6,58.0,15.4,57.0
2023-11-12,2_0,15.0,15.4,11.0
2023-11-12,2_1,26.0,15.4,32.0
2023-11-12,2_2,16.0,15.4,25.0
2023-11-12,2_3,68.0,15.4,57.0
2023-11-13,0_0,1282.0,15.8,1332.0
2023-11-13,0_1,9.0,15.8,14.0
2023-11-13,0_10,939.0,15.8,984.0
2023-11-13,0_11,584.0,15.8,605.0
2023-11-13,0_12,22.0,15.8,23.0
2023-11-13,0_13,474.0,15.8,500.0
2023-11-13,0_14,38.0,15.8,50.0
2023-11-13,0_15,218.0,15.8,201.0
2023-11-13,0_16,538.0,15.8,452.0
2023-11-13,0_17,385.0,15.8,368.0
2023-11-13,0_18,43.0,15.8,36.0
2023-11-13,0_2,908.0,15.8,871.0
2023-11-13,0_3,23.0,15.8,21.0
2023-11-13,0_4,175.0,15.8,167.0
2023-11-13,0_5,97.0,15.8,102.0
2023-11-13,0_6,921.0,15.8,956.0
2023-11-13,0_7,341.0,15.8,311.0
2023-11-13,0_8,88.0,15.8,94.0
2023-11-13,0_9,40.0,15.8,38.0
2023-11-13,1_0,51.0,15.8,54.0
2023-11-13,1_1,154.0,15.8,156.0
2023-11-13,1_2,27.0,15.8,32.0
2023-11-13,1_4,110.0,15.8,92.0
2023-11-13,1_5,38.0,15.8,43.0
2023-11-13,1_6,66.0,15.8,66.0
2023-11-13,2_0,10.0,15.8,11.0
2023-11-13,2_1,31.0,15.8,21.0
2023-11-13,2_2,13.0,15.8,13.0
2023-11-13,2_3,94.0,15.8,103.0
2023-11-14,0_0,1644.0,16.5,1708.0
2023-11-14,0_1,8.0,16.5,5.0
2023-11-14,0_10,1261.0,16.5,1301.0
2023-11-14,0_11,656.0,16.5,655.0
2023-11-14,0_12,16.0,16.5,18.0
2023-11-14,0_13,624.0,16.5,637.0
2023-11-14,0_14,56.0,16.5,62.0
2023-11-14,0_15,274.0,16.5,242.0
2023-11-14,0_16,602.0,16.5,564.0
2023-11-14,0_17,455.0,16.5,428.0
2023-11-14,0_18,51.0,16.5,44.0
2023-11-14,0_2,1112.0,16.5,1099.0
2023-11-14,0_3,23.0,16.5,27.0
2023-11-14,0_4,156.0,16.5,149.0
2023-11-14,0_5,67.0,16.5,78.0
2023-11-14,0_6,1158.0,16.5,1138.0
2023-11-14,0_7,381.0,16.5,387.0
2023-11-14,0_8,59.0,16.5,62.0
2023-11-14,0_9,56.0,16.5,55.0
2023-11-14,1_0,50.0,16.5,54.0
2023-11-14,1_1,160.0,16.5,168.0
2023-11-14,1_2,33.0,16.5,40.0
2023-11-14,1_4,119.0,16.5,93.0
2023-11-14,1_5,39.0,16.5,43.0
2023-11-14,1_6,85.0,16.5,86.0
2023-11-14,2_0,18.0,16.5,11.0
2023-11-14,2_1,36.0,16.5,29.0
2023-11-14,2_2,17.0,16.5,20.0
2023-11-14,2_3,75.0,16.5,86.0
2023-11-15,0_0,1422.0,16.9,1521.0
2023-11-15,0_1,8.0,16.9,12.0
2023-11-15,0_10,1029.0,16.9,1102.0
2023-11-15,0_11,536.0,16.9,560.0
2023-11-15,0_12,32.0,16.9,35.0
2023-11-15,0_13,554.0,16.9,571.0
2023-11-15,0_14,41.0,16.9,53.0
2023-11-15,0_15,238.0,16.9,191.0
2023-11-15,0_16,586.0,16.9,525.0
2023-11-15,0_17,413.0,16.9,390.0
2023-11-15,0_18,43.0,16.9,27.0
2023-11-15,0_2,1007.0,16.9,957.0
2023-11-15,0_3,12.0,16.9,13.0
2023-11-15,0_4,160.0,16.9,154.0
2023-11-15,0_5,80.0,16.9,89.0
2023-11-15,0_6,1072.0,16.9,1057.0
2023-11-15,0_7,370.0,16.9,342.0
2023-11-15,0_8,50.0,16.9,59.0
2023-11-15,0_9,39.0,16.9,32.0
2023-11-15,1_0,57.0,16.9,54.0
2023-11-15,1_1,160.0,16.9,159.0
2023-11-15,1_2,30.0,16.9,45.0
2023-11-15,1_3,1.0,16.9,6.0
2023-11-15,1_4,96.0,16.9,81.0
2023-11-15,1_5,36.0,16.9,38.0
2023-11-15,1_6,81.0,16.9,80.0
2023-11-15,2_0,9.0,16.9,8.0
2023-11-15,2_1,20.0,16.9,20.0
2023-11-15,2_2,12.0,16.9,8.0
2023-11-15,2_3,68.0,16.9,73.0
2023-11-16,0_0,1465.0,16.6,1540.0
2023-11-16,0_1,11.0,16.6,6.0
2023-11-16,0_10,1111.0,16.6,1169.0
2023-11-16,0_11,568.0,16.6,637.0
2023-11-16,0_12,18.0,16.6,23.0
2023-11-16,0_13,546.0,16.6,553.0
2023-11-16,0_14,47.0,16.6,59.0
2023-11-16,0_15,243.0,16.6,209.0
2023-11-16,0_16,604.0,16.6,498.0
2023-11-16,0_17,468.0,16.6,404.0
2023-11-16,0_18,60.0,16.6,48.0
2023-11-16,0_2,984.0,16.6,991.0
2023-11-16,0_3,18.0,16.6,17.0
2023-11-16,0_4,192.0,16.6,212.0
2023-11-16,0_5,115.0,16.6,98.0
2023-11-16,0_6,1066.0,16.6,1086.0
2023-11-16,0_7,393.0,16.6,358.0
2023-11-16,0_8,63.0,16.6,71.0
2023-11-16,0_9,46.0,16.6,39.0
2023-11-16,1_0,69.0,16.6,55.0
2023-11-16,1_1,173.0,16.6,174.0
2023-11-16,1_2,25.0,16.6,32.0
2023-11-16,1_3,2.0,16.6,2.0
2023-11-16,1_4,104.0,16.6,100.0
2023-11-16,1_5,39.0,16.6,50.0
2023-11-16,1_6,88.0,16.6,87.0
2023-11-16,2_0,18.0,16.6,20.0
2023-11-16,2_1,27.0,16.6,37.0
2023-11-16,2_2,28.0,16.6,22.0
2023-11-16,2_3,107.0,16.6,101.0
2023-11-17,0_0,832.0,16.8,928.0
2023-11-17,0_1,4.0,16.8,8.0
2023-11-17,0_10,666.0,16.8,716.0
2023-11-17,0_11,389.0,16.8,439.0
2023-11-17,0_12,17.0,16.8,15.0
2023-11-17,0_13,338.0,16.8,365.0
2023-11-17,0_14,35.0,16.8,41.0
2023-11-17,0_15,205.0,16.8,171.0
2023-11-17,0_16,466.0,16.8,386.0
2023-11-17,0_17,288.0,16.8,262.0
2023-11-17,0_18,40.0,16.8,32.0
2023-11-17,0_2,732.0,16.8,658.0
2023-11-17,0_3,13.0,16.8,12.0
2023-11-17,0_4,140.0,16.8,151.0
2023-11-17,0_5,83.0,16.8,69.0
2023-11-17,0_6,792.0,16.8,805.0
2023-11-17,0_7,294.0,16.8,275.0
2023-11-17,0_8,61.0,16.8,62.0
2023-11-17,0_9,21.0,16.8,21.0
2023-11-17,1_0,39.0,16.8,34.0
2023-11-17,1_1,127.0,16.8,128.0
2023-11-17,1_2,20.0,16.8,22.0
2023-11-17,1_3,2.0,16.8,3.0
2023-11-17,1_4,64.0,16.8,68.0
2023-11-17,1_5,31.0,16.8,32.0
2023-11-17,1_6,60.0,16.8,56.0
2023-11-17,2_0,13.0,16.8,13.0
2023-11-17,2_1,34.0,16.8,37.0
2023-11-17,2_2,20.0,16.8,17.0
2023-11-17,2_3,69.0,16.8,69.0
2023-11-18,0_0,421.0,16.9,419.0
2023-11-18,0_1,8.0,16.9,5.0
2023-11-18,0_10,402.0,16.9,370.0
2023-11-18,0_11,274.0,16.9,296.0
2023-11-18,0_12,8.0,16.9,7.0
2023-11-18,0_13,236.0,16.9,269.0
2023-11-18,0_14,24.0,16.9,32.0
2023-11-18,0_15,152.0,16.9,151.0
2023-11-18,0_16,345.0,16.9,308.0
2023-11-18,0_17,238.0,16.9,252.0
2023-11-18,0_18,27.0,16.9,32.0
2023-11-18,0_2,624.0,16.9,632.0
2023-11-18,0_3,8.0,16.9,10.0
2023-11-18,0_4,139.0,16.9,130.0
2023-11-18,0_5,69.0,16.9,78.0
2023-11-18,0_6,539.0,16.9,508.0
2023-11-18,0_7,201.0,16.9,210.0
2023-11-18,0_8,53.0,16.9,58.0
2023-11-18,0_9,10.0,16.9,11.0
2023-11-18,1_0,24.0,16.9,14.0
2023-11-18,1_1,85.0,16.9,86.0
2023-11-18,1_2,14.0,16.9,16.0
2023-11-18,1_3,3.0,16.9,3.0
2023-11-18,1_4,36.0,16.9,41.0
2023-11-18,1_5,21.0,16.9,17.0
2023-11-18,1_6,35.0,16.9,41.0
2023-11-18,2_0,10.0,16.9,11.0
2023-11-18,2_1,38.0,16.9,37.0
2023-11-18,2_2,22.0,16.9,16.0
2023-11-18,2_3,64.0,16.9,70.0
2023-11-19,0_0,533.0,14.6,525.0
2023-11-19,0_1,12.0,14.6,16.0
2023-11-19,0_10,531.0,14.6,516.0
2023-11-19,0_11,316.0,14.6,353.0
2023-11-19,0_12,13.0,14.6,13.0
2023-11-19,0_13,336.0,14.6,325.0
2023-11-19,0_14,50.0,14.6,43.0
2023-11-19,0_15,376.0,14.6,356.0
2023-11-19,0_16,527.0,14.6,471.0
2023-11-19,0_17,442.0,14.6,462.0
2023-11-19,0_18,82.0,14.6,81.0
2023-11-19,0_2,855.0,14.6,883.0
2023-11-19,0_3,27.0,14.6,31.0
2023-11-19,0_4,274.0,14.6,266.0
2023-11-19,0_5,162.0,14.6,162.0
2023-11-19,0_6,651.0,14.6,636.0
2023-11-19,0_7,304.0,14.6,310.0
2023-11-19,0_8,170.0,14.6,210.0
2023-11-19,0_9,30.0,14.6,32.0
2023-11-19,1_0,74.0,14.6,61.0
2023-11-19,1_1,114.0,14.6,112.0
2023-11-19,1_2,48.0,14.6,63.0
2023-11-19,1_3,4.0,14.6,4.0
2023-11-19,1_4,106.0,14.6,97.0
2023-11-19,1_5,18.0,14.6,21.0
2023-11-19,1_6,39.0,14.6,45.0
2023-11-19,2_0,15.0,14.6,13.0
2023-11-19,2_1,10.0,14.6,15.0
2023-11-19,2_2,13.0,14.6,15.0
2023-11-19,2_3,57.0,14.6,52.0
2023-11-20,0_0,1126.0,15.2,1155.0
2023-11-20,0_1,14.0,15.2,15.0
2023-11-20,0_10,871.0,15.2,890.0
2023-11-20,0_11,416.0,15.2,448.0
2023-11-20,0_12,16.0,15.2,16.0
2023-11-20,0_13,421.0,15.2,463.0
2023-11-20,0_14,55.0,15.2,52.0
2023-11-20,0_15,257.0,15.2,210.0
2023-11-20,0_16,464.0,15.2,406.0
2023-11-20,0_17,299.0,15.2,286.0
2023-11-20,0_18,47.0,15.2,47.0
2023-11-20,0_2,831.0,15.2,838.0
2023-11-20,0_3,21.0,15.2,19.0
2023-11-20,0_4,209.0,15.2,197.0
2023-11-20,0_5,83.0,15.2,79.0
2023-11-20,0_6,746.0,15.2,761.0
2023-11-20,0_7,296.0,15.2,275.0
2023-11-20,0_8,92.0,15.2,106.0
2023-11-20,0_9,27.0,15.2,27.0
2023-11-20,1_0,47.0,15.2,52.0
2023-11-20,1_1,127.0,15.2,135.0
2023-11-20,1_2,12.0,15.2,17.0
2023-11-20,1_3,1.0,15.2,4.0
2023-11-20,1_4,78.0,15.2,65.0
2023-11-20,1_5,35.0,15.2,36.0
2023-11-20,1_6,82.0,15.2,74.0
2023-11-20,2_0,11.0,15.2,11.0
2023-11-20,2_1,41.0,15.2,40.0
2023-11-20,2_2,22.0,15.2,18.0
2023-11-20,2_3,66.0,15.2,71.0
2023-11-21,0_0,1150.0,13.9,1187.0
2023-11-21,0_1,7.0,13.9,9.0
2023-11-21,0_10,832.0,13.9,851.0
2023-11-21,0_11,422.0,13.9,439.0
2023-11-21,0_12,16.0,13.9,15.0
2023-11-21,0_13,426.0,13.9,420.0
2023-11-21,0_14,39.0,13.9,43.0
2023-11-21,0_15,232.0,13.9,198.0
2023-11-21,0_16,476.0,13.9,417.0
2023-11-21,0_17,320.0,13.9,310.0
2023-11-21,0_18,40.0,13.9,44.0
2023-11-21,0_2,814.0,13.9,818.0
2023-11-21,0_3,16.0,13.9,16.0
2023-11-21,0_4,167.0,13.9,181.0
2023-11-21,0_5,88.0,13.9,77.0
2023-11-21,0_6,799.0,13.9,826.0
2023-11-21,0_7,291.0,13.9,274.0
2023-11-21,0_8,70.0,13.9,83.0
2023-11-21,0_9,30.0,13.9,27.0
2023-11-21,1_0,49.0,13.9,45.0
2023-11-21,1_1,114.0,13.9,116.0
2023-11-21,1_2,22.0,13.9,29.0
2023-11-21,1_4,89.0,13.9,72.0
2023-11-21,1_5,29.0,13.9,39.0
2023-11-21,1_6,56.0,13.9,57.0
2023-11-21,2_0,10.0,13.9,10.0
2023-11-21,2_1,38.0,13.9,37.0
2023-11-21,2_2,18.0,13.9,12.0
2023-11-21,2_3,71.0,13.9,78.0
2023-11-22,0_0,802.0,13.6,850.0
2023-11-22,0_1,12.0,13.6,5.0
2023-11-22,0_10,593.0,13.6,620.0
2023-11-22,0_11,380.0,13.6,419.0
2023-11-22,0_12,10.0,13.6,10.0
2023-11-22,0_13,340.0,13.6,321.0
2023-11-22,0_14,40.0,13.6,34.0
2023-11-22,0_15,256.0,13.6,225.0
2023-11-22,0_16,449.0,13.6,374.0
2023-11-22,0_17,266.0,13.6,259.0
2023-11-22,0_18,42.0,13.6,29.0
2023-11-22,0_2,735.0,13.6,751.0
2023-11-22,0_3,14.0,13.6,19.0
2023-11-22,0_4,124.0,13.6,124.0
2023-11-22,0_5,90.0,13.6,97.0
2023-11-22,0_6,770.0,13.6,772.0
2023-11-22,0_7,262.0,13.6,252.0
2023-11-22,0_8,65.0,13.6,95.0
2023-11-22,0_9,36.0,13.6,30.0
2023-11-22,1_0,42.0,13.6,39.0
2023-11-22,1_1,120.0,13.6,136.0
2023-11-22,1_2,18.0,13.6,21.0
2023-11-22,1_3,2.0,13.6,1.0
2023-11-22,1_4,69.0,13.6,53.0
2023-11-22,1_5,27.0,13.6,34.0
2023-11-22,1_6,73.0,13.6,67.0
2023-11-22,2_0,8.0,13.6,10.0
2023-11-22,2_1,28.0,13.6,27.0
2023-11-22,2_2,16.0,13.6,24.0
2023-11-22,2_3,52.0,13.6,43.0
2023-11-23,0_0,322.0,15.5,308.0
2023-11-23,0_1,14.0,15.5,16.0
2023-11-23,0_10,244.0,15.5,267.0
2023-11-23,0_11,155.0,15.5,172.0
2023-11-23,0_12,10.0,15.5,10.0
2023-11-23,0_13,196.0,15.5,201.0
2023-11-23,0_14,6.0,15.5,8.0
2023-11-23,0_15,222.0,15.5,178.0
2023-11-23,0_16,231.0,15.5,247.0
2023-11-23,0_17,186.0,15.5,191.0
2023-11-23,0_18,40.0,15.5,45.0
2023-11-23,0_2,405.0,15.5,384.0
2023-11-23,0_3,6.0,15.5,9.0
2023-11-23,0_4,128.0,15.5,146.0
2023-11-23,0_5,81.0,15.5,80.0
2023-11-23,0_6,349.0,15.5,312.0
2023-11-23,0_7,116.0,15.5,115.0
2023-11-23,0_8,136.0,15.5,161.0
2023-11-23,0_9,21.0,15.5,18.0
2023-11-23,1_0,45.0,15.5,41.0
2023-11-23,1_1,82.0,15.5,81.0
2023-11-23,1_2,17.0,15.5,18.0
2023-11-23,1_3,1.0,15.5,2.0
2023-11-23,1_4,42.0,15.5,38.0
2023-11-23,1_5,7.0,15.5,9.0
2023-11-23,1_6,32.0,15.5,37.0
2023-11-23,2_0,15.0,15.5,16.0
2023-11-23,2_1,22.0,15.5,19.0
2023-11-23,2_2,19.0,15.5,16.0
2023-11-23,2_3,26.0,15.5,31.0
2023-11-24,0_0,448.0,15.2,488.0
2023-11-24,0_1,13.0,15.2,11.0
2023-11-24,0_10,347.0,15.2,326.0
2023-11-24,0_11,219.0,15.2,238.0
2023-11-24,0_12,6.0,15.2,8.0
2023-11-24,0_13,249.0,15.2,268.0
2023-11-24,0_14,25.0,15.2,19.0
2023-11-24,0_15,317.0,15.2,296.0
2023-11-24,0_16,361.0,15.2,312.0
2023-11-24,0_17,221.0,15.2,245.0
2023-11-24,0_18,68.0,15.2,74.0
2023-11-24,0_2,583.0,15.2,569.0
2023-11-24,0_3,15.0,15.2,12.0
2023-11-24,0_4,182.0,15.2,167.0
2023-11-24,0_5,115.0,15.2,119.0
2023-11-24,0_6,501.0,15.2,500.0
2023-11-24,0_7,168.0,15.2,169.0
2023-11-24,0_8,169.0,15.2,196.0
2023-11-24,0_9,53.0,15.2,43.0
2023-11-24,1_0,47.0,15.2,35.0
2023-11-24,1_1,78.0,15.2,89.0
2023-11-24,1_2,28.0,15.2,40.0
2023-11-24,1_3,3.0,15.2,2.0
2023-11-24,1_4,44.0,15.2,50.0
2023-11-24,1_5,36.0,15.2,28.0
2023-11-24,1_6,37.0,15.2,29.0
2023-11-24,2_0,16.0,15.2,12.0
2023-11-24,2_1,25.0,15.2,24.0
2023-11-24,2_2,15.0,15.2,20.0
2023-11-24,2_3,36.0,15.2,36.0
2023-11-25,0_0,489.0,12.9,483.0
2023-11-25,0_1,5.0,12.9,5.0
2023-11-25,0_10,353.0,12.9,331.0
2023-11-25,0_11,243.0,12.9,263.0
2023-11-25,0_12,15.0,12.9,16.0
2023-11-25,0_13,238.0,12.9,258.0
2023-11-25,0_14,29.0,12.9,26.0
2023-11-25,0_15,375.0,12.9,342.0
2023-11-25,0_16,403.0,12.9,368.0
2023-11-25,0_17,243.0,12.9,259.0
2023-11-25,0_18,91.0,12.9,99.0
2023-11-25,0_2,682.0,12.9,688.0
2023-11-25,0_3,8.0,12.9,10.0
2023-11-25,0_4,206.0,12.9,189.0
2023-11-25,0_5,144.0,12.9,134.0
2023-11-25,0_6,517.0,12.9,511.0
2023-11-25,0_7,199.0,12.9,208.0
2023-11-25,0_8,212.0,12.9,265.0
2023-11-25,0_9,35.0,12.9,32.0
2023-11-25,1_0,38.0,12.9,31.0
2023-11-25,1_1,86.0,12.9,96.0
2023-11-25,1_2,38.0,12.9,46.0
2023-11-25,1_3,2.0,12.9,2.0
2023-11-25,1_4,47.0,12.9,34.0
2023-11-25,1_5,23.0,12.9,24.0
2023-11-25,1_6,38.0,12.9,39.0
2023-11-25,2_0,10.0,12.9,13.0
2023-11-25,2_1,36.0,12.9,33.0
2023-11-25,2_2,12.0,12.9,10.0
2023-11-25,2_3,32.0,12.9,34.0
2023-11-26,0_0,390.0,12.8,392.0
2023-11-26,0_1,14.0,12.8,9.0
2023-11-26,0_10,313.0,12.8,311.0
2023-11-26,0_11,222.0,12.8,247.0
2023-11-26,0_12,18.0,12.8,18.0
2023-11-26,0_13,241.0,12.8,249.0
2023-11-26,0_14,26.0,12.8,35.0
2023-11-26,0_15,325.0,12.8,306.0
2023-11-26,0_16,396.0,12.8,365.0
2023-11-26,0_17,229.0,12.8,225.0
2023-11-26,0_18,67.0,12.8,70.0
2023-11-26,0_2,628.0,12.8,592.0
2023-11-26,0_3,4.0,12.8,2.0
2023-11-26,0_4,134.0,12.8,147.0
2023-11-26,0_5,117.0,12.8,118.0
2023-11-26,0_6,438.0,12.8,477.0
2023-11-26,0_7,240.0,12.8,222.0
2023-11-26,0_8,159.0,12.8,180.0
2023-11-26,0_9,17.0,12.8,13.0
2023-11-26,1_0,44.0,12.8,36.0
2023-11-26,1_1,77.0,12.8,78.0
2023-11-26,1_2,26.0,12.8,21.0
2023-11-26,1_3,2.0,12.8,2.0
2023-11-26,1_4,43.0,12.8,41.0
2023-11-26,1_5,15.0,12.8,30.0
2023-11-26,1_6,43.0,12.8,42.0
2023-11-26,2_0,10.0,12.8,10.0
2023-11-26,2_1,25.0,12.8,18.0
2023-11-26,2_2,15.0,12.8,20.0
2023-11-26,2_3,50.0,12.8,52.0
2023-11-27,0_0,1089.0,11.9,1145.0
2023-11-27,0_1,12.0,11.9,8.0
2023-11-27,0_10,773.0,11.9,820.0
2023-11-27,0_11,465.0,11.9,477.0
2023-11-27,0_12,20.0,11.9,24.0
2023-11-27,0_13,356.0,11.9,371.0
2023-11-27,0_14,51.0,11.9,53.0
2023-11-27,0_15,195.0,11.9,172.0
2023-11-27,0_16,459.0,11.9,388.0
2023-11-27,0_17,313.0,11.9,293.0
2023-11-27,0_18,44.0,11.9,37.0
2023-11-27,0_2,787.0,11.9,786.0
2023-11-27,0_3,20.0,11.9,19.0
2023-11-27,0_4,160.0,11.9,159.0
2023-11-27,0_5,85.0,11.9,87.0
